disbursement_id,application_id,prospect_id,disbursement_date,branch_id,ao_id,product,segment,disbursed_amount,interest_rate_pa,tenor_months
DSB0002090,APP0003464,PR0015717,2025-09-25,BR006,AO023,Kredit Mikro,Mikro,96000000,21.0,18
DSB0002091,APP0003465,PR0015730,2025-12-21,BR007,AO026,Kredit Konsumtif,Konsumtif,98000000,18.0,36
DSB0002092,APP0003466,PR0015733,2026-01-19,BR003,AO009,Kredit Payroll,Payroll,192000000,15.5,36
DSB0002093,APP0003467,PR0015734,2025-07-27,BR006,AO022,Kredit Payroll,Payroll,48000000,15.5,24
DSB0002094,APP0003470,PR0015745,2026-04-28,BR007,AO025,Kredit Konsumtif,Konsumtif,117000000,18.0,12
DSB0002095,APP0003472,PR0015752,2025-09-19,BR004,AO014,Kredit Mikro,Mikro,69000000,21.0,12
DSB0002096,APP0003473,PR0015758,2026-05-31,BR004,AO013,Kredit Mikro,Mikro,29500000,21.0,12
DSB0002097,APP0003474,PR0015760,2026-07-01,BR006,AO021,Kredit Konsumtif,Konsumtif,92500000,18.0,18
DSB0002098,APP0003475,PR0015765,2026-01-18,BR005,AO018,Kredit Produktif SME,SME,495000000,19.0,60
DSB0002099,APP0003476,PR0015769,2026-03-31,BR002,AO006,Kredit Mikro,Mikro,98500000,21.0,36
DSB0002100,APP0003478,PR0015784,2026-04-20,BR002,AO008,Kredit Konsumtif,Konsumtif,48000000,18.0,12
DSB0002101,APP0003479,PR0015793,2025-12-27,BR007,AO026,Kredit Konsumtif,Konsumtif,122000000,18.0,18
DSB0002102,APP0003480,PR0015799,2025-10-11,BR004,AO013,Kredit Konsumtif,Konsumtif,28000000,18.0,36
DSB0002103,APP0003481,PR0015802,2025-10-15,BR006,AO022,Kredit Produktif SME,SME,699500000,19.0,36
DSB0002104,APP0003482,PR0015820,2025-10-21,BR001,AO003,Kredit Produktif SME,SME,720000000,19.0,24
DSB0002105,APP0003483,PR0015823,2026-05-31,BR001,AO002,Kredit Konsumtif,Konsumtif,138500000,18.0,12
DSB0002106,APP0003484,PR0015843,2025-10-26,BR002,AO008,Kredit Payroll,Payroll,74500000,15.5,48
DSB0002107,APP0003485,PR0015847,2025-08-31,BR003,AO012,Kredit Konsumtif,Konsumtif,48000000,18.0,24
DSB0002108,APP0003488,PR0015872,2025-07-31,BR001,AO004,Kredit Produktif SME,SME,93000000,19.0,12
DSB0002109,APP0003489,PR0015886,2026-01-25,BR006,AO021,Kredit Payroll,Payroll,48500000,15.5,24
DSB0002110,APP0003490,PR0015887,2025-11-25,BR003,AO009,Kredit Mikro,Mikro,19000000,21.0,12
DSB0002111,APP0003491,PR0015890,2025-07-21,BR007,AO027,Kredit Mikro,Mikro,29000000,21.0,24
DSB0002112,APP0003492,PR0015893,2025-07-31,BR002,AO007,Kredit Konsumtif,Konsumtif,29000000,18.0,12
DSB0002113,APP0003493,PR0015896,2025-07-15,BR007,AO028,Kredit Payroll,Payroll,141500000,15.5,36
DSB0002114,APP0003496,PR0015905,2025-07-31,BR002,AO008,Kredit Konsumtif,Konsumtif,99500000,18.0,18
DSB0002115,APP0003498,PR0015915,2025-12-20,BR003,AO011,Kredit Konsumtif,Konsumtif,29000000,18.0,12
DSB0002116,APP0003499,PR0015919,2025-11-09,BR006,AO021,Kredit Payroll,Payroll,48500000,15.5,12
DSB0002117,APP0003500,PR0015920,2026-02-10,BR003,AO010,Kredit Konsumtif,Konsumtif,95500000,18.0,12
DSB0002118,APP0003501,PR0015922,2026-01-31,BR004,AO015,Kredit Produktif SME,SME,300000000,19.0,60
DSB0002119,APP0003505,PR0015941,2025-08-31,BR005,AO020,Kredit Konsumtif,Konsumtif,118000000,18.0,24
DSB0002120,APP0003509,PR0015957,2025-10-25,BR007,AO027,Kredit Produktif SME,SME,184000000,19.0,60
DSB0002121,APP0003512,PR0015967,2026-07-01,BR004,AO013,Kredit Payroll,Payroll,47500000,15.5,48
DSB0002122,APP0003513,PR0015975,2026-03-31,BR006,AO023,Kredit Payroll,Payroll,99500000,15.5,60
DSB0002123,APP0003515,PR0015984,2026-06-13,BR006,AO024,Kredit Payroll,Payroll,142000000,15.5,48
DSB0002124,APP0003518,PR0015989,2026-02-24,BR001,AO003,Kredit Produktif SME,SME,140500000,19.0,12
DSB0002125,APP0003519,PR0015992,2026-05-14,BR001,AO002,Kredit Payroll,Payroll,69500000,15.5,48
DSB0002126,APP0003520,PR0015993,2026-05-25,BR003,AO012,Kredit Payroll,Payroll,143000000,15.5,36
DSB0002127,APP0003523,PR0015998,2026-01-24,BR003,AO010,Kredit Konsumtif,Konsumtif,28000000,18.0,24
DSB0002128,APP0003524,PR0016000,2025-08-17,BR005,AO020,Kredit Produktif SME,SME,712500000,19.0,60
DSB0002129,APP0003525,PR0016001,2026-03-14,BR001,AO001,Kredit Mikro,Mikro,20000000,21.0,18
DSB0002130,APP0003527,PR0016008,2026-02-18,BR001,AO001,Kredit Konsumtif,Konsumtif,46500000,18.0,18
DSB0002131,APP0003529,PR0016013,2025-09-11,BR007,AO025,Kredit Payroll,Payroll,186500000,15.5,36
DSB0002132,APP0003530,PR0016014,2026-03-20,BR004,AO013,Kredit Payroll,Payroll,192500000,15.5,36
DSB0002133,APP0003532,PR0016021,2026-01-31,BR001,AO003,Kredit Payroll,Payroll,50000000,15.5,12
DSB0002134,APP0003533,PR0016027,2026-03-13,BR004,AO013,Kredit Mikro,Mikro,47000000,21.0,18
DSB0002135,APP0003536,PR0016034,2026-01-18,BR001,AO001,Kredit Konsumtif,Konsumtif,28500000,18.0,12
DSB0002136,APP0003537,PR0016046,2026-03-03,BR002,AO005,Kredit Payroll,Payroll,147000000,15.5,48
DSB0002137,APP0003538,PR0016049,2025-07-28,BR004,AO013,Kredit Konsumtif,Konsumtif,122000000,18.0,12
DSB0002138,APP0003540,PR0016065,2025-10-16,BR001,AO001,Kredit Konsumtif,Konsumtif,49000000,18.0,18
DSB0002139,APP0003541,PR0016066,2026-02-10,BR005,AO017,Kredit Mikro,Mikro,28500000,21.0,36
DSB0002140,APP0003544,PR0016076,2026-01-31,BR001,AO002,Kredit Konsumtif,Konsumtif,98500000,18.0,36
DSB0002141,APP0003547,PR0016089,2026-01-24,BR004,AO014,Kredit Payroll,Payroll,49500000,15.5,12
DSB0002142,APP0003548,PR0016090,2026-03-25,BR007,AO025,Kredit Mikro,Mikro,19500000,21.0,36
DSB0002143,APP0003549,PR0016091,2025-10-31,BR007,AO025,Kredit Produktif SME,SME,484500000,19.0,12
DSB0002144,APP0003551,PR0016094,2026-05-21,BR007,AO026,Kredit Konsumtif,Konsumtif,49500000,18.0,24
DSB0002145,APP0003553,PR0016103,2025-07-22,BR001,AO004,Kredit Mikro,Mikro,95000000,21.0,24
DSB0002146,APP0003554,PR0016105,2025-12-16,BR006,AO021,Kredit Konsumtif,Konsumtif,47500000,18.0,18
DSB0002147,APP0003556,PR0016125,2026-02-14,BR002,AO008,Kredit Produktif SME,SME,292500000,19.0,24
DSB0002148,APP0003557,PR0016126,2026-03-03,BR006,AO022,Kredit Mikro,Mikro,48500000,21.0,18
DSB0002149,APP0003559,PR0016129,2026-01-12,BR006,AO021,Kredit Mikro,Mikro,19500000,21.0,12
DSB0002150,APP0003561,PR0016148,2026-01-29,BR004,AO013,Kredit Konsumtif,Konsumtif,92500000,18.0,36
DSB0002151,APP0003562,PR0016152,2025-08-13,BR001,AO001,Kredit Payroll,Payroll,50000000,15.5,48
DSB0002152,APP0003563,PR0016153,2026-03-03,BR003,AO012,Kredit Konsumtif,Konsumtif,47000000,18.0,18
DSB0002153,APP0003564,PR0016164,2026-03-19,BR004,AO016,Kredit Mikro,Mikro,19000000,21.0,12
DSB0002154,APP0003565,PR0016165,2026-06-26,BR001,AO002,Kredit Produktif SME,SME,288500000,19.0,48
DSB0002155,APP0003567,PR0016176,2025-07-29,BR007,AO027,Kredit Konsumtif,Konsumtif,147500000,18.0,18
DSB0002156,APP0003569,PR0016184,2025-09-25,BR002,AO008,Kredit Konsumtif,Konsumtif,29500000,18.0,12
DSB0002157,APP0003570,PR0016188,2025-07-21,BR001,AO001,Kredit Produktif SME,SME,138500000,19.0,12
DSB0002158,APP0003571,PR0016193,2025-07-28,BR007,AO027,Kredit Konsumtif,Konsumtif,29500000,18.0,18
DSB0002159,APP0003572,PR0016198,2025-11-16,BR007,AO027,Kredit Produktif SME,SME,99000000,19.0,36
DSB0002160,APP0003573,PR0016200,2026-01-31,BR006,AO024,Kredit Payroll,Payroll,195500000,15.5,36
DSB0002161,APP0003574,PR0016207,2026-02-22,BR001,AO003,Kredit Mikro,Mikro,28500000,21.0,18
DSB0002162,APP0003575,PR0016208,2026-04-17,BR005,AO017,Kredit Mikro,Mikro,46500000,21.0,24
DSB0002163,APP0003577,PR0016237,2025-09-11,BR007,AO026,Kredit Konsumtif,Konsumtif,121500000,18.0,12
DSB0002164,APP0003578,PR0016244,2025-10-01,BR001,AO004,Kredit Konsumtif,Konsumtif,27500000,18.0,18
DSB0002165,APP0003579,PR0016260,2025-07-15,BR002,AO006,Kredit Mikro,Mikro,46500000,21.0,36
DSB0002166,APP0003581,PR0016266,2025-08-08,BR004,AO016,Kredit Payroll,Payroll,146500000,15.5,36
DSB0002167,APP0003583,PR0016275,2025-07-17,BR002,AO006,Kredit Konsumtif,Konsumtif,141500000,18.0,12
DSB0002168,APP0003585,PR0016286,2026-03-19,BR001,AO002,Kredit Konsumtif,Konsumtif,47000000,18.0,12
DSB0002169,APP0003586,PR0016292,2025-08-31,BR004,AO014,Kredit Payroll,Payroll,93500000,15.5,12
DSB0002170,APP0003587,PR0016294,2025-10-24,BR007,AO027,Kredit Payroll,Payroll,98500000,15.5,12
DSB0002171,APP0003588,PR0016298,2025-07-19,BR006,AO021,Kredit Payroll,Payroll,96000000,15.5,48
DSB0002172,APP0003591,PR0016307,2025-09-23,BR005,AO020,Kredit Produktif SME,SME,99500000,19.0,48
DSB0002173,APP0003592,PR0016312,2025-10-31,BR006,AO023,Kredit Konsumtif,Konsumtif,48000000,18.0,12
DSB0002174,APP0003593,PR0016317,2025-09-10,BR003,AO010,Kredit Konsumtif,Konsumtif,120500000,18.0,18
DSB0002175,APP0003595,PR0016347,2025-07-28,BR005,AO018,Kredit Payroll,Payroll,145000000,15.5,24
DSB0002176,APP0003596,PR0016350,2026-05-14,BR002,AO006,Kredit Produktif SME,SME,288000000,19.0,60
DSB0002177,APP0003597,PR0016364,2025-07-15,BR006,AO024,Kredit Konsumtif,Konsumtif,141500000,18.0,18
DSB0002178,APP0003599,PR0016376,2026-04-26,BR006,AO021,Kredit Konsumtif,Konsumtif,74000000,18.0,24
DSB0002179,APP0003600,PR0016382,2026-06-29,BR007,AO028,Kredit Payroll,Payroll,184000000,15.5,60
DSB0002180,APP0003603,PR0016391,2026-05-31,BR007,AO027,Kredit Konsumtif,Konsumtif,98000000,18.0,36
DSB0002181,APP0003604,PR0016400,2026-03-20,BR005,AO018,Kredit Konsumtif,Konsumtif,95000000,18.0,12
DSB0002182,APP0003605,PR0016403,2026-01-16,BR001,AO002,Kredit Konsumtif,Konsumtif,49500000,18.0,12
DSB0002183,APP0003606,PR0016404,2025-07-23,BR001,AO003,Kredit Produktif SME,SME,145500000,19.0,48
DSB0002184,APP0003607,PR0016405,2026-03-12,BR006,AO024,Kredit Konsumtif,Konsumtif,46500000,18.0,18
DSB0002185,APP0003608,PR0016406,2025-08-31,BR002,AO007,Kredit Konsumtif,Konsumtif,116500000,18.0,12
DSB0002186,APP0003609,PR0016407,2025-10-27,BR005,AO020,Kredit Produktif SME,SME,497000000,19.0,24
DSB0002187,APP0003610,PR0016408,2026-01-17,BR005,AO018,Kredit Payroll,Payroll,196500000,15.5,24
DSB0002188,APP0003611,PR0016409,2025-09-22,BR004,AO013,Kredit Konsumtif,Konsumtif,115500000,18.0,24
DSB0002189,APP0003612,PR0016416,2025-11-19,BR002,AO008,Kredit Mikro,Mikro,27500000,21.0,36
DSB0002190,APP0003614,PR0016436,2025-12-15,BR001,AO002,Kredit Konsumtif,Konsumtif,70500000,18.0,12
DSB0002191,APP0003616,PR0016444,2025-08-31,BR006,AO021,Kredit Produktif SME,SME,145000000,19.0,24
DSB0002192,APP0003617,PR0016449,2025-12-13,BR002,AO005,Kredit Produktif SME,SME,97000000,19.0,12
DSB0002193,APP0003619,PR0016456,2026-05-27,BR005,AO018,Kredit Mikro,Mikro,29500000,21.0,24
DSB0002194,APP0003621,PR0016461,2026-01-31,BR006,AO023,Kredit Konsumtif,Konsumtif,94000000,18.0,18
DSB0002195,APP0003622,PR0016462,2026-03-31,BR006,AO024,Kredit Produktif SME,SME,481500000,19.0,12
DSB0002196,APP0003623,PR0016471,2026-06-24,BR002,AO008,Kredit Mikro,Mikro,28000000,21.0,12
DSB0002197,APP0003624,PR0016472,2025-11-13,BR001,AO004,Kredit Konsumtif,Konsumtif,118000000,18.0,24
DSB0002198,APP0003625,PR0016480,2026-05-01,BR006,AO021,Kredit Payroll,Payroll,149500000,15.5,48
DSB0002199,APP0003626,PR0016484,2026-05-31,BR004,AO016,Kredit Produktif SME,SME,193000000,19.0,60
DSB0002200,APP0003628,PR0016496,2025-10-22,BR006,AO022,Kredit Produktif SME,SME,487000000,19.0,24
DSB0002201,APP0003629,PR0016515,2026-03-11,BR005,AO019,Kredit Produktif SME,SME,492000000,19.0,48
DSB0002202,APP0003630,PR0016516,2026-01-31,BR005,AO020,Kredit Konsumtif,Konsumtif,48500000,18.0,36
DSB0002203,APP0003632,PR0016520,2025-09-20,BR007,AO028,Kredit Payroll,Payroll,146000000,15.5,60
DSB0002204,APP0003633,PR0016530,2025-10-15,BR002,AO005,Kredit Payroll,Payroll,94000000,15.5,24
DSB0002205,APP0003635,PR0016544,2026-06-16,BR001,AO002,Kredit Produktif SME,SME,721500000,19.0,12
DSB0002206,APP0003637,PR0016549,2025-10-13,BR001,AO004,Kredit Konsumtif,Konsumtif,46000000,18.0,36
DSB0002207,APP0003638,PR0016556,2026-06-29,BR007,AO025,Kredit Konsumtif,Konsumtif,122000000,18.0,18
DSB0002208,APP0003639,PR0016558,2025-12-01,BR002,AO005,Kredit Payroll,Payroll,143000000,15.5,48
DSB0002209,APP0003642,PR0016565,2026-04-25,BR006,AO021,Kredit Payroll,Payroll,71000000,15.5,48
DSB0002210,APP0003643,PR0016576,2026-02-23,BR007,AO026,Kredit Payroll,Payroll,98500000,15.5,36
DSB0002211,APP0003644,PR0016578,2025-11-26,BR006,AO023,Kredit Produktif SME,SME,284500000,19.0,12
DSB0002212,APP0003646,PR0016583,2026-05-31,BR001,AO003,Kredit Mikro,Mikro,19500000,21.0,18
DSB0002213,APP0003648,PR0016592,2025-10-01,BR003,AO010,Kredit Payroll,Payroll,72000000,15.5,48
DSB0002214,APP0003649,PR0016597,2026-06-23,BR006,AO024,Kredit Konsumtif,Konsumtif,147500000,18.0,24
DSB0002215,APP0003651,PR0016603,2026-01-31,BR007,AO025,Kredit Konsumtif,Konsumtif,48500000,18.0,36
DSB0002216,APP0003654,PR0016617,2026-01-15,BR002,AO008,Kredit Konsumtif,Konsumtif,146500000,18.0,24
DSB0002217,APP0003655,PR0016620,2026-04-16,BR007,AO028,Kredit Mikro,Mikro,74000000,21.0,36
DSB0002218,APP0003656,PR0016623,2025-09-22,BR002,AO007,Kredit Mikro,Mikro,93000000,21.0,18
DSB0002219,APP0003658,PR0016639,2025-11-10,BR001,AO001,Kredit Payroll,Payroll,193500000,15.5,48
DSB0002220,APP0003660,PR0016647,2025-11-28,BR001,AO002,Kredit Produktif SME,SME,969500000,19.0,36
DSB0002221,APP0003663,PR0016670,2026-04-11,BR003,AO012,Kredit Konsumtif,Konsumtif,46000000,18.0,12
DSB0002222,APP0003666,PR0016679,2026-05-24,BR002,AO007,Kredit Mikro,Mikro,96500000,21.0,36
DSB0002223,APP0003672,PR0016695,2026-06-30,BR006,AO023,Kredit Payroll,Payroll,72000000,15.5,36
DSB0002224,APP0003674,PR0016707,2025-09-20,BR007,AO026,Kredit Konsumtif,Konsumtif,117000000,18.0,12
DSB0002225,APP0003675,PR0016716,2026-03-02,BR003,AO011,Kredit Produktif SME,SME,93500000,19.0,36
DSB0002226,APP0003676,PR0016720,2025-11-17,BR007,AO026,Kredit Produktif SME,SME,735000000,19.0,12
DSB0002227,APP0003679,PR0016735,2025-09-24,BR005,AO018,Kredit Konsumtif,Konsumtif,99500000,18.0,18
DSB0002228,APP0003681,PR0016739,2026-06-12,BR007,AO026,Kredit Produktif SME,SME,726000000,19.0,36
DSB0002229,APP0003682,PR0016745,2026-05-31,BR006,AO021,Kredit Payroll,Payroll,73500000,15.5,36
DSB0002230,APP0003683,PR0016746,2026-01-30,BR004,AO013,Kredit Mikro,Mikro,97500000,21.0,24
DSB0002231,APP0003684,PR0016747,2025-10-15,BR003,AO009,Kredit Payroll,Payroll,48500000,15.5,12
DSB0002232,APP0003687,PR0016756,2025-10-31,BR006,AO021,Kredit Konsumtif,Konsumtif,139500000,18.0,24
DSB0002233,APP0003689,PR0016766,2025-12-11,BR002,AO007,Kredit Mikro,Mikro,18500000,21.0,36
DSB0002234,APP0003690,PR0016780,2025-08-16,BR001,AO001,Kredit Konsumtif,Konsumtif,97000000,18.0,12
DSB0002235,APP0003692,PR0016784,2026-06-25,BR005,AO018,Kredit Konsumtif,Konsumtif,121000000,18.0,18
DSB0002236,APP0003695,PR0016798,2025-10-14,BR007,AO026,Kredit Konsumtif,Konsumtif,27500000,18.0,24
DSB0002237,APP0003697,PR0016801,2026-04-18,BR003,AO010,Kredit Produktif SME,SME,192500000,19.0,24
DSB0002238,APP0003698,PR0016803,2026-03-28,BR002,AO007,Kredit Konsumtif,Konsumtif,48000000,18.0,36
DSB0002239,APP0003700,PR0016816,2025-07-31,BR005,AO019,Kredit Payroll,Payroll,98500000,15.5,24
DSB0002240,APP0003701,PR0016822,2026-01-22,BR005,AO020,Kredit Payroll,Payroll,70000000,15.5,60
DSB0002241,APP0003707,PR0016845,2025-09-29,BR007,AO025,Kredit Mikro,Mikro,95500000,21.0,12
DSB0002242,APP0003710,PR0016860,2025-10-26,BR003,AO009,Kredit Payroll,Payroll,194000000,15.5,60
DSB0002243,APP0003711,PR0016861,2025-07-18,BR002,AO005,Kredit Konsumtif,Konsumtif,148000000,18.0,12
DSB0002244,APP0003712,PR0016875,2025-12-26,BR005,AO019,Kredit Konsumtif,Konsumtif,124000000,18.0,36
DSB0002245,APP0003713,PR0016888,2026-06-30,BR001,AO002,Kredit Produktif SME,SME,943500000,19.0,60
DSB0002246,APP0003715,PR0016900,2025-07-21,BR002,AO005,Kredit Konsumtif,Konsumtif,28000000,18.0,18
DSB0002247,APP0003717,PR0016913,2025-10-01,BR005,AO020,Kredit Produktif SME,SME,472000000,19.0,36
DSB0002248,APP0003720,PR0016921,2026-03-03,BR004,AO013,Kredit Mikro,Mikro,29500000,21.0,36
DSB0002249,APP0003721,PR0016924,2026-04-28,BR005,AO020,Kredit Payroll,Payroll,73500000,15.5,24
DSB0002250,APP0003722,PR0016926,2025-08-10,BR003,AO011,Kredit Konsumtif,Konsumtif,99500000,18.0,36
DSB0002251,APP0003723,PR0016930,2025-10-29,BR002,AO007,Kredit Produktif SME,SME,500000000,19.0,48
DSB0002252,APP0003725,PR0016938,2025-09-28,BR001,AO001,Kredit Payroll,Payroll,74000000,15.5,12
DSB0002253,APP0003729,PR0016966,2025-10-31,BR001,AO003,Kredit Payroll,Payroll,71500000,15.5,60
DSB0002254,APP0003731,PR0016978,2025-12-31,BR005,AO020,Kredit Mikro,Mikro,29000000,21.0,18
DSB0002255,APP0003734,PR0016987,2025-07-10,BR005,AO017,Kredit Konsumtif,Konsumtif,121500000,18.0,36
DSB0002256,APP0003735,PR0016990,2025-12-13,BR006,AO022,Kredit Mikro,Mikro,70000000,21.0,24
DSB0002257,APP0003736,PR0016991,2026-01-29,BR004,AO013,Kredit Konsumtif,Konsumtif,46500000,18.0,18
DSB0002258,APP0003739,PR0017005,2026-01-10,BR007,AO026,Kredit Mikro,Mikro,50000000,21.0,24
DSB0002259,APP0003740,PR0017006,2025-11-28,BR001,AO004,Kredit Payroll,Payroll,189000000,15.5,12
DSB0002260,APP0003741,PR0017007,2025-08-13,BR003,AO010,Kredit Mikro,Mikro,48500000,21.0,36
DSB0002261,APP0003742,PR0017011,2026-03-31,BR001,AO001,Kredit Payroll,Payroll,96500000,15.5,36
DSB0002262,APP0003743,PR0017018,2025-08-31,BR002,AO006,Kredit Payroll,Payroll,97500000,15.5,60
DSB0002263,APP0003750,PR0017056,2026-04-18,BR002,AO008,Kredit Mikro,Mikro,46000000,21.0,12
DSB0002264,APP0003752,PR0017079,2025-10-14,BR007,AO026,Kredit Mikro,Mikro,29000000,21.0,12
DSB0002265,APP0003754,PR0017093,2026-05-31,BR007,AO028,Kredit Payroll,Payroll,49000000,15.5,36
DSB0002266,APP0003755,PR0017094,2025-10-31,BR004,AO016,Kredit Mikro,Mikro,94500000,21.0,36
DSB0002267,APP0003756,PR0017108,2025-12-31,BR002,AO008,Kredit Produktif SME,SME,192500000,19.0,60
DSB0002268,APP0003757,PR0017114,2025-09-27,BR007,AO027,Kredit Konsumtif,Konsumtif,141500000,18.0,24
DSB0002269,APP0003758,PR0017115,2026-06-16,BR007,AO027,Kredit Mikro,Mikro,95000000,21.0,24
DSB0002270,APP0003759,PR0017117,2025-08-31,BR001,AO001,Kredit Produktif SME,SME,100000000,19.0,24
DSB0002271,APP0003760,PR0017119,2025-10-11,BR005,AO018,Kredit Payroll,Payroll,97000000,15.5,48
DSB0002272,APP0003763,PR0017130,2025-10-22,BR003,AO010,Kredit Mikro,Mikro,92500000,21.0,12
DSB0002273,APP0003765,PR0017132,2025-11-27,BR003,AO010,Kredit Konsumtif,Konsumtif,49000000,18.0,36
DSB0002274,APP0003768,PR0017145,2025-10-16,BR001,AO004,Kredit Payroll,Payroll,72500000,15.5,36
DSB0002275,APP0003769,PR0017151,2026-06-27,BR006,AO023,Kredit Payroll,Payroll,94500000,15.5,36
DSB0002276,APP0003771,PR0017155,2025-07-19,BR002,AO008,Kredit Produktif SME,SME,487000000,19.0,60
DSB0002277,APP0003772,PR0017166,2026-05-19,BR005,AO018,Kredit Produktif SME,SME,298500000,19.0,60
DSB0002278,APP0003774,PR0017176,2025-10-26,BR002,AO008,Kredit Payroll,Payroll,94000000,15.5,24
DSB0002279,APP0003775,PR0017178,2026-03-21,BR006,AO021,Kredit Payroll,Payroll,74500000,15.5,24
DSB0002280,APP0003776,PR0017179,2026-04-20,BR003,AO011,Kredit Konsumtif,Konsumtif,28500000,18.0,36
DSB0002281,APP0003777,PR0017180,2025-08-19,BR005,AO018,Kredit Konsumtif,Konsumtif,47500000,18.0,12
DSB0002282,APP0003778,PR0017181,2026-03-31,BR001,AO001,Kredit Konsumtif,Konsumtif,70500000,18.0,12
DSB0002283,APP0003780,PR0017185,2026-03-22,BR007,AO025,Kredit Mikro,Mikro,18500000,21.0,18
DSB0002284,APP0003782,PR0017204,2026-05-15,BR003,AO011,Kredit Konsumtif,Konsumtif,95500000,18.0,18
DSB0002285,APP0003783,PR0017205,2025-11-22,BR007,AO027,Kredit Produktif SME,SME,922000000,19.0,60
DSB0002286,APP0003788,PR0017237,2026-02-04,BR007,AO026,Kredit Konsumtif,Konsumtif,47500000,18.0,12
DSB0002287,APP0003789,PR0017239,2025-10-27,BR004,AO014,Kredit Mikro,Mikro,48500000,21.0,36
DSB0002288,APP0003793,PR0017258,2026-01-24,BR006,AO022,Kredit Produktif SME,SME,296000000,19.0,36
DSB0002289,APP0003794,PR0017261,2026-03-24,BR001,AO003,Kredit Payroll,Payroll,188500000,15.5,36
DSB0002290,APP0003795,PR0017268,2025-11-27,BR001,AO003,Kredit Payroll,Payroll,47500000,15.5,60
DSB0002291,APP0003796,PR0017271,2025-08-29,BR007,AO026,Kredit Konsumtif,Konsumtif,28000000,18.0,12
DSB0002292,APP0003800,PR0017295,2026-01-09,BR005,AO019,Kredit Payroll,Payroll,188500000,15.5,48
DSB0002293,APP0003802,PR0017303,2025-10-29,BR003,AO011,Kredit Produktif SME,SME,200000000,19.0,24
DSB0002294,APP0003803,PR0017304,2026-06-28,BR001,AO003,Kredit Produktif SME,SME,186500000,19.0,48
DSB0002295,APP0003804,PR0017310,2025-12-07,BR005,AO017,Kredit Payroll,Payroll,148500000,15.5,36
DSB0002296,APP0003805,PR0017321,2026-06-30,BR005,AO017,Kredit Produktif SME,SME,194500000,19.0,36
DSB0002297,APP0003806,PR0017323,2025-12-31,BR003,AO010,Kredit Payroll,Payroll,138500000,15.5,24
DSB0002298,APP0003807,PR0017328,2026-03-03,BR003,AO011,Kredit Konsumtif,Konsumtif,28000000,18.0,36
DSB0002299,APP0003808,PR0017336,2025-08-11,BR004,AO014,Kredit Mikro,Mikro,47500000,21.0,12
DSB0002300,APP0003810,PR0017342,2025-08-31,BR004,AO013,Kredit Produktif SME,SME,998000000,19.0,60
DSB0002301,APP0003811,PR0017347,2026-04-09,BR002,AO008,Kredit Payroll,Payroll,149000000,15.5,60
DSB0002302,APP0003812,PR0017350,2025-10-31,BR003,AO010,Kredit Konsumtif,Konsumtif,48000000,18.0,36
DSB0002303,APP0003813,PR0017362,2025-07-21,BR004,AO015,Kredit Konsumtif,Konsumtif,120500000,18.0,36
DSB0002304,APP0003815,PR0017369,2026-05-01,BR001,AO001,Kredit Konsumtif,Konsumtif,149000000,18.0,12
DSB0002305,APP0003817,PR0017372,2025-12-27,BR003,AO010,Kredit Produktif SME,SME,99500000,19.0,36
DSB0002306,APP0003821,PR0017398,2026-02-06,BR003,AO011,Kredit Mikro,Mikro,70500000,21.0,18
DSB0002307,APP0003825,PR0017424,2026-02-19,BR002,AO008,Kredit Konsumtif,Konsumtif,145500000,18.0,24
DSB0002308,APP0003826,PR0017425,2025-07-31,BR005,AO019,Kredit Mikro,Mikro,48000000,21.0,12
DSB0002309,APP0003828,PR0017430,2025-09-13,BR004,AO016,Kredit Payroll,Payroll,47000000,15.5,12
DSB0002310,APP0003829,PR0017431,2025-12-31,BR006,AO024,Kredit Konsumtif,Konsumtif,116000000,18.0,12
DSB0002311,APP0003833,PR0017449,2025-07-08,BR007,AO028,Kredit Payroll,Payroll,145000000,15.5,48
DSB0002312,APP0003836,PR0017462,2025-10-26,BR007,AO026,Kredit Produktif SME,SME,189500000,19.0,36
DSB0002313,APP0003840,PR0017477,2025-10-29,BR002,AO007,Kredit Payroll,Payroll,47500000,15.5,12
DSB0002314,APP0003841,PR0017483,2025-12-21,BR002,AO006,Kredit Payroll,Payroll,75000000,15.5,36
DSB0002315,APP0003842,PR0017484,2026-02-15,BR003,AO011,Kredit Mikro,Mikro,49500000,21.0,18
DSB0002316,APP0003844,PR0017498,2025-12-20,BR005,AO019,Kredit Mikro,Mikro,18500000,21.0,36
DSB0002317,APP0003845,PR0017499,2026-04-25,BR001,AO002,Kredit Produktif SME,SME,931500000,19.0,36
DSB0002318,APP0003846,PR0017501,2026-06-21,BR001,AO001,Kredit Produktif SME,SME,718000000,19.0,60
DSB0002319,APP0003850,PR0017531,2025-08-26,BR005,AO018,Kredit Konsumtif,Konsumtif,92000000,18.0,12
DSB0002320,APP0003851,PR0017533,2025-11-27,BR003,AO010,Kredit Payroll,Payroll,99000000,15.5,60
DSB0002321,APP0003853,PR0017553,2025-08-30,BR007,AO028,Kredit Produktif SME,SME,285500000,19.0,48
DSB0002322,APP0003855,PR0017559,2025-07-22,BR007,AO026,Kredit Payroll,Payroll,199500000,15.5,12
