application_id,prospect_id,application_date,decision_date,ao_id,branch_id,product,segment,requested_amount,monthly_income,tenor_months,application_status,processing_days
APP0002928,PR0013297,2025-11-15,2025-11-17,AO014,BR004,Kredit Produktif SME,SME,100000000,31323571,36,Rejected,2
APP0002929,PR0013301,2025-12-16,2025-12-17,AO017,BR005,Kredit Konsumtif,Konsumtif,150000000,8113982,18,Approved,1
APP0002930,PR0013304,2026-05-25,2026-05-30,AO025,BR007,Kredit Payroll,Payroll,75000000,5680378,48,Approved,5
APP0002931,PR0013312,2026-06-09,2026-06-14,AO008,BR002,Kredit Payroll,Payroll,75000000,11910954,48,Approved,5
APP0002932,PR0013316,2026-02-05,2026-02-08,AO028,BR007,Kredit Mikro,Mikro,75000000,3952446,24,Approved,3
APP0002933,PR0013317,2026-05-20,2026-05-25,AO020,BR005,Kredit Payroll,Payroll,200000000,8199315,36,Approved,5
APP0002934,PR0013327,2026-03-14,2026-03-16,AO004,BR001,Kredit Payroll,Payroll,150000000,13282149,12,Approved,2
APP0002935,PR0013328,2026-01-24,2026-01-30,AO008,BR002,Kredit Produktif SME,SME,500000000,15559329,12,Approved,6
APP0002936,PR0013349,2026-05-16,2026-05-17,AO026,BR007,Kredit Payroll,Payroll,150000000,7395555,48,Approved,1
APP0002937,PR0013350,2026-06-27,2026-06-29,AO022,BR006,Kredit Konsumtif,Konsumtif,125000000,3728978,24,Approved,2
APP0002938,PR0013356,2025-12-25,2025-12-30,AO011,BR003,Kredit Konsumtif,Konsumtif,30000000,7981777,18,Approved,5
APP0002939,PR0013359,2026-02-16,2026-02-19,AO024,BR006,Kredit Konsumtif,Konsumtif,100000000,3500000,12,Rejected,3
APP0002940,PR0013362,2025-12-25,2025-12-28,AO002,BR001,Kredit Mikro,Mikro,50000000,6771857,18,Rejected,3
APP0002941,PR0013367,2026-02-12,2026-02-15,AO018,BR005,Kredit Mikro,Mikro,75000000,4097207,24,Rejected,3
APP0002942,PR0013373,2026-02-05,2026-02-07,AO023,BR006,Kredit Konsumtif,Konsumtif,150000000,3858888,18,Cancelled,2
APP0002943,PR0013378,2026-04-10,2026-04-12,AO002,BR001,Kredit Konsumtif,Konsumtif,30000000,6073417,18,Approved,2
APP0002944,PR0013384,2025-11-27,2025-11-29,AO002,BR001,Kredit Mikro,Mikro,20000000,5667591,24,Approved,2
APP0002945,PR0013390,2026-03-15,2026-03-16,AO009,BR003,Kredit Mikro,Mikro,50000000,9551006,36,Rejected,1
APP0002946,PR0013391,2025-08-29,2025-08-30,AO005,BR002,Kredit Mikro,Mikro,75000000,5887325,36,Rejected,1
APP0002947,PR0013397,2025-11-15,2025-11-20,AO007,BR002,Kredit Produktif SME,SME,150000000,31302453,24,Approved,5
APP0002948,PR0013407,2026-02-09,2026-02-11,AO025,BR007,Kredit Payroll,Payroll,150000000,6052697,36,Approved,2
APP0002949,PR0013408,2026-05-03,2026-05-06,AO010,BR003,Kredit Mikro,Mikro,100000000,7814545,18,Approved,3
APP0002950,PR0013414,2025-08-29,2025-08-30,AO011,BR003,Kredit Konsumtif,Konsumtif,150000000,7667325,24,Approved,1
APP0002951,PR0013420,2025-11-19,2025-11-21,AO008,BR002,Kredit Payroll,Payroll,50000000,8354545,60,Approved,2
APP0002952,PR0013422,2026-01-24,2026-01-27,AO025,BR007,Kredit Payroll,Payroll,150000000,6518167,36,Rejected,3
APP0002953,PR0013426,2026-01-10,2026-01-11,AO006,BR002,Kredit Konsumtif,Konsumtif,50000000,4367764,36,Cancelled,1
APP0002954,PR0013446,2026-03-03,2026-03-05,AO004,BR001,Kredit Mikro,Mikro,50000000,5966653,18,Approved,2
APP0002955,PR0013450,2025-11-21,2025-11-23,AO001,BR001,Kredit Konsumtif,Konsumtif,30000000,6511054,18,Cancelled,2
APP0002956,PR0013457,2025-11-25,2025-11-30,AO007,BR002,Kredit Konsumtif,Konsumtif,50000000,3500000,36,Rejected,5
APP0002957,PR0013465,2025-09-07,2025-09-08,AO007,BR002,Kredit Mikro,Mikro,75000000,4295302,12,Approved,1
APP0002958,PR0013479,2026-02-22,2026-02-26,AO010,BR003,Kredit Mikro,Mikro,75000000,5630021,12,Approved,4
APP0002959,PR0013481,2026-06-03,2026-06-10,AO017,BR005,Kredit Mikro,Mikro,30000000,4847748,18,Rejected,7
APP0002960,PR0013484,2025-12-22,2025-12-25,AO022,BR006,Kredit Mikro,Mikro,50000000,8247419,18,Approved,3
APP0002961,PR0013491,2025-12-01,2025-12-09,AO024,BR006,Kredit Konsumtif,Konsumtif,30000000,8428860,12,Approved,8
APP0002962,PR0013492,2025-09-16,2025-09-19,AO003,BR001,Kredit Produktif SME,SME,1000000000,27962876,12,Approved,3
APP0002963,PR0013498,2025-07-19,2025-07-22,AO006,BR002,Kredit Konsumtif,Konsumtif,100000000,7006723,18,Cancelled,3
APP0002964,PR0013500,2025-09-17,2025-09-18,AO017,BR005,Kredit Konsumtif,Konsumtif,50000000,8207059,24,Rejected,1
APP0002965,PR0013501,2026-06-10,2026-06-15,AO010,BR003,Kredit Mikro,Mikro,20000000,5144645,12,Approved,5
APP0002966,PR0013504,2026-02-23,2026-03-01,AO002,BR001,Kredit Konsumtif,Konsumtif,150000000,5747768,18,Approved,6
APP0002967,PR0013507,2026-06-08,2026-06-10,AO019,BR005,Kredit Konsumtif,Konsumtif,150000000,6251252,18,Approved,2
APP0002968,PR0013511,2026-06-12,2026-06-13,AO027,BR007,Kredit Konsumtif,Konsumtif,75000000,7283915,24,Approved,1
APP0002969,PR0013525,2026-05-20,2026-05-21,AO010,BR003,Kredit Mikro,Mikro,75000000,5133187,36,Cancelled,1
APP0002970,PR0013526,2025-11-29,2025-11-30,AO002,BR001,Kredit Konsumtif,Konsumtif,150000000,6965507,36,Approved,1
APP0002971,PR0013527,2025-12-05,2025-12-09,AO027,BR007,Kredit Konsumtif,Konsumtif,100000000,7428300,18,Approved,4
APP0002972,PR0013529,2025-08-19,2025-08-24,AO028,BR007,Kredit Payroll,Payroll,100000000,12740237,24,Approved,5
APP0002973,PR0013549,2026-05-20,2026-05-22,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,7922098,36,Approved,2
APP0002974,PR0013555,2026-04-09,2026-04-18,AO004,BR001,Kredit Mikro,Mikro,30000000,5628234,36,Rejected,9
APP0002975,PR0013557,2026-03-15,2026-03-22,AO010,BR003,Kredit Produktif SME,SME,100000000,24410029,12,Approved,7
APP0002976,PR0013561,2025-12-03,2025-12-06,AO002,BR001,Kredit Payroll,Payroll,150000000,7689913,60,Approved,3
APP0002977,PR0013562,2026-04-24,2026-04-26,AO025,BR007,Kredit Produktif SME,SME,750000000,25953853,36,Approved,2
APP0002978,PR0013564,2026-03-04,2026-03-06,AO006,BR002,Kredit Payroll,Payroll,200000000,9008022,24,Approved,2
APP0002979,PR0013567,2026-02-11,2026-02-15,AO023,BR006,Kredit Payroll,Payroll,50000000,7474348,24,Rejected,4
APP0002980,PR0013569,2025-10-11,2025-10-14,AO003,BR001,Kredit Konsumtif,Konsumtif,75000000,3998364,18,Rejected,3
APP0002981,PR0013571,2025-10-24,2025-10-28,AO026,BR007,Kredit Mikro,Mikro,30000000,4580057,12,Approved,4
APP0002982,PR0013573,2026-01-06,2026-01-08,AO020,BR005,Kredit Produktif SME,SME,200000000,22807071,12,Approved,2
APP0002983,PR0013583,2026-05-25,2026-05-30,AO005,BR002,Kredit Mikro,Mikro,100000000,3319293,24,Approved,5
APP0002984,PR0013590,2026-01-19,2026-01-28,AO004,BR001,Kredit Mikro,Mikro,30000000,5163335,24,Approved,9
APP0002985,PR0013591,2025-08-11,2025-08-16,AO011,BR003,Kredit Mikro,Mikro,20000000,9624472,24,Rejected,5
APP0002986,PR0013596,2026-04-24,2026-04-29,AO013,BR004,Kredit Produktif SME,SME,150000000,12813473,60,Rejected,5
APP0002987,PR0013598,2025-07-07,2025-07-08,AO028,BR007,Kredit Konsumtif,Konsumtif,50000000,6340106,12,Rejected,1
APP0002988,PR0013599,2026-05-22,2026-05-26,AO018,BR005,Kredit Mikro,Mikro,30000000,5828983,12,Approved,4
APP0002989,PR0013602,2026-06-29,2026-06-30,AO001,BR001,Kredit Konsumtif,Konsumtif,150000000,8050839,12,Rejected,1
APP0002990,PR0013609,2026-03-04,2026-03-07,AO008,BR002,Kredit Konsumtif,Konsumtif,75000000,11808091,24,Approved,3
APP0002991,PR0013610,2026-03-12,2026-03-16,AO021,BR006,Kredit Produktif SME,SME,750000000,13047479,12,Approved,4
APP0002992,PR0013613,2026-02-04,2026-02-12,AO009,BR003,Kredit Konsumtif,Konsumtif,50000000,6894255,36,Rejected,8
APP0002993,PR0013618,2025-11-29,2025-11-30,AO015,BR004,Kredit Payroll,Payroll,75000000,7141544,24,Approved,1
APP0002994,PR0013623,2026-03-20,2026-03-29,AO008,BR002,Kredit Konsumtif,Konsumtif,75000000,7574678,24,Cancelled,9
APP0002995,PR0013626,2025-11-24,2025-11-25,AO017,BR005,Kredit Konsumtif,Konsumtif,150000000,4200951,24,Approved,1
APP0002996,PR0013627,2025-12-19,2025-12-23,AO009,BR003,Kredit Payroll,Payroll,100000000,7694571,12,Approved,4
APP0002997,PR0013636,2025-09-14,2025-09-16,AO017,BR005,Kredit Payroll,Payroll,150000000,10003355,24,Approved,2
APP0002998,PR0013638,2026-01-28,2026-01-30,AO003,BR001,Kredit Produktif SME,SME,300000000,19688865,48,Cancelled,2
APP0002999,PR0013643,2026-06-04,2026-06-05,AO025,BR007,Kredit Konsumtif,Konsumtif,50000000,9200931,24,Approved,1
APP0003000,PR0013651,2025-11-04,2025-11-08,AO003,BR001,Kredit Konsumtif,Konsumtif,50000000,5432502,36,Approved,4
APP0003001,PR0013653,2025-12-29,2025-12-30,AO025,BR007,Kredit Produktif SME,SME,100000000,27267725,12,Approved,1
APP0003002,PR0013658,2025-12-04,2025-12-12,AO004,BR001,Kredit Payroll,Payroll,100000000,7263727,60,Rejected,8
APP0003003,PR0013667,2025-08-24,2025-08-26,AO028,BR007,Kredit Konsumtif,Konsumtif,150000000,7043378,12,Rejected,2
APP0003004,PR0013669,2025-07-22,2025-07-23,AO021,BR006,Kredit Payroll,Payroll,150000000,7790415,36,Approved,1
APP0003005,PR0013670,2025-12-09,2025-12-19,AO024,BR006,Kredit Konsumtif,Konsumtif,100000000,5524948,24,Rejected,10
APP0003006,PR0013671,2025-12-12,2025-12-17,AO017,BR005,Kredit Konsumtif,Konsumtif,150000000,4762346,12,Approved,5
APP0003007,PR0013672,2025-12-06,2025-12-14,AO003,BR001,Kredit Payroll,Payroll,50000000,8356207,36,Cancelled,8
APP0003008,PR0013673,2025-07-29,2025-07-30,AO007,BR002,Kredit Konsumtif,Konsumtif,50000000,5693018,18,Approved,1
APP0003009,PR0013675,2026-04-26,2026-04-27,AO021,BR006,Kredit Konsumtif,Konsumtif,75000000,5976753,12,Approved,1
APP0003010,PR0013679,2025-09-12,2025-09-22,AO013,BR004,Kredit Mikro,Mikro,100000000,6265785,24,Approved,10
APP0003011,PR0013683,2026-02-13,2026-02-16,AO009,BR003,Kredit Payroll,Payroll,200000000,11748031,24,Approved,3
APP0003012,PR0013684,2025-08-09,2025-08-13,AO024,BR006,Kredit Produktif SME,SME,100000000,28114199,24,Approved,4
APP0003013,PR0013686,2025-09-10,2025-09-11,AO012,BR003,Kredit Konsumtif,Konsumtif,125000000,10152166,18,Cancelled,1
APP0003014,PR0013689,2025-10-08,2025-10-13,AO014,BR004,Kredit Payroll,Payroll,100000000,11282672,24,Approved,5
APP0003015,PR0013693,2025-11-10,2025-11-14,AO002,BR001,Kredit Konsumtif,Konsumtif,75000000,6185024,12,Approved,4
APP0003016,PR0013694,2026-06-16,2026-06-19,AO006,BR002,Kredit Payroll,Payroll,200000000,6468305,24,Approved,3
APP0003017,PR0013699,2025-08-16,2025-08-19,AO014,BR004,Kredit Payroll,Payroll,75000000,6475381,24,Approved,3
APP0003018,PR0013700,2025-11-20,2025-11-22,AO010,BR003,Kredit Mikro,Mikro,75000000,4993137,36,Cancelled,2
APP0003019,PR0013707,2026-02-22,2026-02-26,AO012,BR003,Kredit Produktif SME,SME,300000000,22604444,24,Approved,4
APP0003020,PR0013710,2025-08-13,2025-08-17,AO003,BR001,Kredit Konsumtif,Konsumtif,100000000,7364414,12,Approved,4
APP0003021,PR0013718,2025-11-07,2025-11-12,AO008,BR002,Kredit Konsumtif,Konsumtif,75000000,4229315,36,Rejected,5
APP0003022,PR0013720,2026-05-16,2026-05-20,AO002,BR001,Kredit Produktif SME,SME,200000000,10706119,24,Approved,4
APP0003023,PR0013721,2025-10-19,2025-10-27,AO015,BR004,Kredit Konsumtif,Konsumtif,125000000,7668994,24,Rejected,8
APP0003024,PR0013730,2026-06-06,2026-06-11,AO028,BR007,Kredit Konsumtif,Konsumtif,150000000,4584178,36,Rejected,5
APP0003025,PR0013734,2025-08-20,2025-08-27,AO009,BR003,Kredit Konsumtif,Konsumtif,150000000,5544842,24,Rejected,7
APP0003026,PR0013743,2026-03-24,2026-03-28,AO003,BR001,Kredit Mikro,Mikro,100000000,6934933,36,Approved,4
APP0003027,PR0013750,2025-10-19,2025-10-20,AO020,BR005,Kredit Produktif SME,SME,300000000,22703228,48,Approved,1
APP0003028,PR0013754,2026-03-27,2026-03-30,AO006,BR002,Kredit Mikro,Mikro,50000000,7092867,18,Approved,3
APP0003029,PR0013760,2025-10-20,2025-10-25,AO010,BR003,Kredit Produktif SME,SME,1000000000,13014579,12,Approved,5
APP0003030,PR0013761,2025-08-25,2025-08-30,AO012,BR003,Kredit Produktif SME,SME,100000000,15441829,12,Rejected,5
APP0003031,PR0013764,2025-12-05,2025-12-07,AO027,BR007,Kredit Payroll,Payroll,150000000,7607129,12,Approved,2
APP0003032,PR0013769,2025-10-29,2025-10-30,AO013,BR004,Kredit Konsumtif,Konsumtif,50000000,6332326,36,Approved,1
APP0003033,PR0013776,2026-06-23,2026-06-27,AO014,BR004,Kredit Produktif SME,SME,300000000,36806130,36,Approved,4
APP0003034,PR0013780,2025-07-20,2025-07-22,AO005,BR002,Kredit Mikro,Mikro,75000000,6680065,12,Approved,2
APP0003035,PR0013783,2025-09-12,2025-09-19,AO011,BR003,Kredit Mikro,Mikro,100000000,4958840,24,Rejected,7
APP0003036,PR0013789,2025-10-15,2025-10-21,AO006,BR002,Kredit Konsumtif,Konsumtif,125000000,9212883,18,Approved,6
APP0003037,PR0013791,2026-06-29,2026-06-30,AO012,BR003,Kredit Mikro,Mikro,75000000,4840806,36,Approved,1
APP0003038,PR0013798,2025-08-24,2025-08-25,AO023,BR006,Kredit Konsumtif,Konsumtif,75000000,3500000,24,Approved,1
APP0003039,PR0013803,2026-06-05,2026-06-10,AO025,BR007,Kredit Konsumtif,Konsumtif,50000000,7790888,24,Rejected,5
APP0003040,PR0013805,2026-06-17,2026-06-19,AO009,BR003,Kredit Mikro,Mikro,100000000,6772569,36,Rejected,2
APP0003041,PR0013808,2026-04-25,2026-04-30,AO026,BR007,Kredit Mikro,Mikro,20000000,7066796,12,Approved,5
APP0003042,PR0013817,2026-04-07,2026-04-14,AO028,BR007,Kredit Payroll,Payroll,50000000,5470380,48,Approved,7
APP0003043,PR0013828,2025-09-22,2025-09-26,AO028,BR007,Kredit Produktif SME,SME,750000000,29681561,48,Approved,4
APP0003044,PR0013832,2026-03-23,2026-03-26,AO006,BR002,Kredit Konsumtif,Konsumtif,75000000,3500000,18,Approved,3
APP0003045,PR0013835,2025-08-29,2025-08-30,AO001,BR001,Kredit Konsumtif,Konsumtif,150000000,5796984,36,Approved,1
APP0003046,PR0013843,2025-08-29,2025-08-30,AO022,BR006,Kredit Mikro,Mikro,75000000,5111804,12,Approved,1
APP0003047,PR0013852,2025-09-24,2025-09-29,AO009,BR003,Kredit Konsumtif,Konsumtif,100000000,4632380,36,Approved,5
APP0003048,PR0013859,2026-06-25,2026-06-30,AO023,BR006,Kredit Konsumtif,Konsumtif,30000000,6921742,18,Rejected,5
APP0003049,PR0013860,2025-12-13,2025-12-23,AO018,BR005,Kredit Produktif SME,SME,500000000,18092293,48,Approved,10
APP0003050,PR0013861,2026-06-15,2026-06-19,AO009,BR003,Kredit Mikro,Mikro,50000000,4078838,24,Rejected,4
APP0003051,PR0013865,2025-10-20,2025-10-21,AO010,BR003,Kredit Konsumtif,Konsumtif,100000000,6226955,36,Approved,1
APP0003052,PR0013871,2025-09-10,2025-09-11,AO008,BR002,Kredit Konsumtif,Konsumtif,50000000,3500000,12,Cancelled,1
APP0003053,PR0013872,2026-04-14,2026-04-20,AO008,BR002,Kredit Payroll,Payroll,150000000,8616863,24,Approved,6
APP0003054,PR0013873,2025-11-18,2025-11-20,AO024,BR006,Kredit Konsumtif,Konsumtif,50000000,8379000,18,Approved,2
APP0003055,PR0013875,2025-08-25,2025-08-28,AO007,BR002,Kredit Konsumtif,Konsumtif,75000000,3524796,24,Rejected,3
APP0003056,PR0013883,2025-09-29,2025-09-30,AO011,BR003,Kredit Konsumtif,Konsumtif,150000000,9431537,12,Approved,1
APP0003057,PR0013888,2025-08-29,2025-08-30,AO012,BR003,Kredit Konsumtif,Konsumtif,30000000,7460550,12,Approved,1
APP0003058,PR0013897,2026-04-09,2026-04-11,AO023,BR006,Kredit Payroll,Payroll,50000000,6299990,48,Approved,2
APP0003059,PR0013904,2025-07-08,2025-07-11,AO004,BR001,Kredit Konsumtif,Konsumtif,30000000,8102544,36,Approved,3
APP0003060,PR0013922,2025-12-13,2025-12-17,AO007,BR002,Kredit Payroll,Payroll,150000000,9783376,48,Approved,4
APP0003061,PR0013923,2026-02-06,2026-02-12,AO026,BR007,Kredit Mikro,Mikro,20000000,5414225,36,Approved,6
APP0003062,PR0013924,2026-03-07,2026-03-10,AO026,BR007,Kredit Mikro,Mikro,50000000,7655026,36,Rejected,3
APP0003063,PR0013927,2025-10-19,2025-10-27,AO009,BR003,Kredit Produktif SME,SME,150000000,20166320,24,Approved,8
APP0003064,PR0013932,2026-03-18,2026-03-22,AO010,BR003,Kredit Payroll,Payroll,100000000,9412858,36,Approved,4
APP0003065,PR0013944,2025-12-15,2025-12-21,AO008,BR002,Kredit Mikro,Mikro,50000000,5648957,18,Approved,6
APP0003066,PR0013955,2025-11-21,2025-11-24,AO023,BR006,Kredit Produktif SME,SME,150000000,9084549,24,Rejected,3
APP0003067,PR0013959,2026-01-26,2026-01-28,AO005,BR002,Kredit Payroll,Payroll,100000000,8412678,24,Approved,2
APP0003068,PR0013962,2026-02-04,2026-02-08,AO024,BR006,Kredit Mikro,Mikro,50000000,7741986,18,Approved,4
APP0003069,PR0013963,2025-10-03,2025-10-08,AO011,BR003,Kredit Payroll,Payroll,100000000,8948780,60,Approved,5
APP0003070,PR0013964,2026-06-06,2026-06-08,AO013,BR004,Kredit Mikro,Mikro,75000000,6235166,18,Approved,2
APP0003071,PR0013969,2025-11-08,2025-11-15,AO017,BR005,Kredit Konsumtif,Konsumtif,30000000,9393076,36,Approved,7
APP0003072,PR0013972,2025-11-17,2025-11-20,AO019,BR005,Kredit Payroll,Payroll,100000000,8720589,60,Rejected,3
APP0003073,PR0013985,2026-01-10,2026-01-13,AO004,BR001,Kredit Payroll,Payroll,100000000,7375862,48,Rejected,3
APP0003074,PR0013988,2025-08-25,2025-08-28,AO004,BR001,Kredit Konsumtif,Konsumtif,30000000,7436497,24,Approved,3
APP0003075,PR0013993,2026-02-11,2026-02-15,AO019,BR005,Kredit Mikro,Mikro,30000000,5152478,24,Approved,4
APP0003076,PR0014001,2025-11-07,2025-11-09,AO027,BR007,Kredit Mikro,Mikro,100000000,8631697,36,Approved,2
APP0003077,PR0014002,2025-11-06,2025-11-07,AO018,BR005,Kredit Konsumtif,Konsumtif,50000000,5776797,36,Approved,1
APP0003078,PR0014005,2026-04-03,2026-04-04,AO003,BR001,Kredit Konsumtif,Konsumtif,150000000,5468537,24,Approved,1
APP0003079,PR0014006,2025-08-14,2025-08-24,AO006,BR002,Kredit Produktif SME,SME,100000000,16148991,24,Approved,10
APP0003080,PR0014007,2025-08-17,2025-08-22,AO021,BR006,Kredit Produktif SME,SME,300000000,15359988,48,Cancelled,5
APP0003081,PR0014010,2026-06-11,2026-06-12,AO017,BR005,Kredit Payroll,Payroll,100000000,10874181,36,Approved,1
APP0003082,PR0014019,2026-04-19,2026-04-24,AO013,BR004,Kredit Produktif SME,SME,100000000,17168880,24,Approved,5
APP0003083,PR0014020,2026-03-17,2026-03-19,AO019,BR005,Kredit Konsumtif,Konsumtif,100000000,3500000,36,Approved,2
APP0003084,PR0014024,2025-08-22,2025-08-24,AO027,BR007,Kredit Konsumtif,Konsumtif,30000000,7218971,24,Rejected,2
APP0003085,PR0014025,2025-11-22,2025-11-26,AO014,BR004,Kredit Konsumtif,Konsumtif,75000000,7236450,12,Approved,4
APP0003086,PR0014028,2025-12-21,2025-12-26,AO009,BR003,Kredit Konsumtif,Konsumtif,100000000,9475717,36,Rejected,5
APP0003087,PR0014030,2025-12-11,2025-12-16,AO003,BR001,Kredit Konsumtif,Konsumtif,50000000,4988869,12,Approved,5
APP0003088,PR0014035,2025-07-16,2025-07-21,AO017,BR005,Kredit Produktif SME,SME,300000000,24764247,36,Approved,5
APP0003089,PR0014042,2025-10-16,2025-10-21,AO009,BR003,Kredit Payroll,Payroll,50000000,8852467,12,Approved,5
APP0003090,PR0014049,2025-12-22,2025-12-23,AO027,BR007,Kredit Payroll,Payroll,75000000,10191696,36,Approved,1
APP0003091,PR0014058,2026-06-05,2026-06-07,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,6397016,18,Cancelled,2
APP0003092,PR0014060,2026-01-27,2026-01-30,AO013,BR004,Kredit Konsumtif,Konsumtif,150000000,9280772,36,Approved,3
APP0003093,PR0014070,2025-10-13,2025-10-21,AO018,BR005,Kredit Mikro,Mikro,75000000,5964854,12,Approved,8
APP0003094,PR0014071,2025-10-06,2025-10-08,AO024,BR006,Kredit Payroll,Payroll,100000000,11678288,36,Cancelled,2
APP0003095,PR0014075,2026-04-11,2026-04-12,AO001,BR001,Kredit Mikro,Mikro,30000000,5584647,18,Approved,1
APP0003096,PR0014080,2026-04-22,2026-04-26,AO011,BR003,Kredit Konsumtif,Konsumtif,150000000,6264917,12,Approved,4
APP0003097,PR0014081,2026-01-20,2026-01-23,AO003,BR001,Kredit Payroll,Payroll,100000000,10929547,60,Approved,3
APP0003098,PR0014082,2026-02-14,2026-02-19,AO005,BR002,Kredit Mikro,Mikro,30000000,5292537,24,Approved,5
APP0003099,PR0014087,2025-11-12,2025-11-18,AO007,BR002,Kredit Payroll,Payroll,150000000,6554480,48,Approved,6
APP0003100,PR0014088,2026-02-16,2026-02-21,AO006,BR002,Kredit Produktif SME,SME,150000000,16055211,60,Approved,5
APP0003101,PR0014098,2026-02-22,2026-02-26,AO024,BR006,Kredit Konsumtif,Konsumtif,100000000,6910739,24,Approved,4
APP0003102,PR0014108,2025-09-20,2025-09-24,AO008,BR002,Kredit Konsumtif,Konsumtif,50000000,6248652,18,Rejected,4
APP0003103,PR0014116,2026-01-14,2026-01-15,AO026,BR007,Kredit Konsumtif,Konsumtif,125000000,5137178,12,Rejected,1
APP0003104,PR0014122,2026-06-14,2026-06-16,AO013,BR004,Kredit Produktif SME,SME,750000000,19822839,24,Rejected,2
APP0003105,PR0014135,2025-09-18,2025-09-20,AO017,BR005,Kredit Produktif SME,SME,200000000,18057525,36,Approved,2
APP0003106,PR0014136,2026-03-20,2026-03-21,AO003,BR001,Kredit Produktif SME,SME,500000000,19909037,24,Approved,1
APP0003107,PR0014142,2026-01-05,2026-01-07,AO027,BR007,Kredit Konsumtif,Konsumtif,150000000,4843577,36,Rejected,2
APP0003108,PR0014147,2026-06-07,2026-06-11,AO026,BR007,Kredit Konsumtif,Konsumtif,75000000,5242764,24,Approved,4
APP0003109,PR0014151,2026-05-29,2026-05-30,AO008,BR002,Kredit Konsumtif,Konsumtif,75000000,6872032,12,Approved,1
APP0003110,PR0014153,2025-09-23,2025-09-24,AO014,BR004,Kredit Mikro,Mikro,50000000,4750467,36,Cancelled,1
APP0003111,PR0014156,2026-03-27,2026-03-30,AO013,BR004,Kredit Konsumtif,Konsumtif,150000000,6614698,24,Cancelled,3
APP0003112,PR0014163,2025-10-07,2025-10-08,AO005,BR002,Kredit Konsumtif,Konsumtif,75000000,10290722,24,Rejected,1
APP0003113,PR0014167,2026-05-09,2026-05-11,AO022,BR006,Kredit Produktif SME,SME,150000000,14224470,12,Approved,2
APP0003114,PR0014169,2025-12-29,2025-12-30,AO022,BR006,Kredit Konsumtif,Konsumtif,150000000,6949240,36,Approved,1
APP0003115,PR0014171,2025-07-25,2025-07-30,AO003,BR001,Kredit Konsumtif,Konsumtif,75000000,6837348,36,Approved,5
APP0003116,PR0014175,2025-10-21,2025-10-22,AO021,BR006,Kredit Payroll,Payroll,75000000,6688911,12,Approved,1
APP0003117,PR0014183,2026-06-02,2026-06-06,AO012,BR003,Kredit Konsumtif,Konsumtif,125000000,5432647,24,Cancelled,4
APP0003118,PR0014191,2025-11-29,2025-11-30,AO016,BR004,Kredit Konsumtif,Konsumtif,75000000,7109682,24,Rejected,1
APP0003119,PR0014194,2026-04-28,2026-04-29,AO016,BR004,Kredit Konsumtif,Konsumtif,150000000,4537689,24,Approved,1
APP0003120,PR0014198,2025-09-05,2025-09-06,AO010,BR003,Kredit Payroll,Payroll,150000000,10760225,60,Approved,1
APP0003121,PR0014208,2025-12-03,2025-12-05,AO012,BR003,Kredit Produktif SME,SME,200000000,13096176,12,Approved,2
APP0003122,PR0014210,2026-02-14,2026-02-18,AO024,BR006,Kredit Produktif SME,SME,300000000,17862950,60,Rejected,4
APP0003123,PR0014214,2025-11-16,2025-11-17,AO026,BR007,Kredit Payroll,Payroll,200000000,9323491,36,Approved,1
